START | Pos: [0.7158, 0.14281, -3.21363] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9323, 0.1428, -3.0886], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [113.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [114.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [114.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [114.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [114.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [115.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [115.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [115.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [115.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [116.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [116.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [116.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [116.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [117.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [117.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [117.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [117.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [118.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [118.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [118.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [118.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [119.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [119.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [119.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [119.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [120.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [120.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [120.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [120.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [121.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [121.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [121.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [121.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [122.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [122.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [122.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [122.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [123.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [123.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [123.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [123.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [124.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [124.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [124.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [124.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [125.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [125.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [125.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [125.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [126.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [126.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [126.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [126.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [127.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [127.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [127.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [127.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [128.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [128.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [128.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [128.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [129.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [129.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [129.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [129.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [130.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [130.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [130.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [130.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [131.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [131.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [131.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [131.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [132.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [132.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [132.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [132.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [133.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [133.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [133.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [133.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [134.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [134.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [134.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [134.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [135.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [135.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [135.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [135.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [136.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [136.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [136.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [136.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [137.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [137.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [137.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [137.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [138.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [138.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [138.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [138.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [139.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [139.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [139.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [139.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [140.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [140.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [140.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [140.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [141.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [141.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [141.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [141.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [142.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [142.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [142.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [142.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [143.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [143.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [143.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [143.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [144.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [144.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [144.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [144.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [145.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [145.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [145.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [145.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [146.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [146.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [146.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [146.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [147.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [147.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [147.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [147.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [148.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [148.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [148.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [148.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [149.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [149.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [149.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [149.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [150.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [150.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [150.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [150.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [151.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [151.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [151.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [151.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [152.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [152.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [152.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [152.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [153.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [153.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [153.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [153.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [154.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [154.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [154.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [154.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [155.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [155.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [155.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [155.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [156.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [156.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [156.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [156.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [157.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [157.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [157.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [157.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [158.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [158.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [158.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [158.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [159.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [159.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [159.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [159.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [160.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [160.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [160.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [160.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [161.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [161.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [161.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [161.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [162.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [162.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [162.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [162.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [163.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [163.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [163.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [163.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [164.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [164.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [164.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [164.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [165.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [165.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [165.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [165.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [166.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [166.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [166.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [166.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [167.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [167.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [167.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [167.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [168.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [168.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [168.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [168.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [169.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [169.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [169.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [169.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [170.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [170.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [170.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [170.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [171.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [171.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [171.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [171.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [172.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [172.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [172.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [172.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [173.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [173.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [173.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [173.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [174.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [174.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [174.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [174.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [175.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [175.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [175.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [175.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [176.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [176.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [176.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [176.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [177.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [177.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [177.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [177.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
