START | Pos: [-5.99568, 0.19754, 1.17799] | Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-5.9957, 0.1975, 1.1780], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.0537, 0.1975, 0.7115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.8372, 0.1975, 0.5865], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.6207, 0.1975, 0.4615], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.4042, 0.1975, 0.3365], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.1877, 0.1975, 0.2115], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.9712, 0.1975, 0.0865], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-4.7547, 0.1975, -0.0385], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-4.8797, 0.1975, -0.2550], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.0047, 0.1975, -0.4715], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.1297, 0.1975, -0.6880], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.2547, 0.1975, -0.9045], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-5.3797, 0.1975, -1.1210], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-5.3797, 0.1975, -1.1210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.5962, 0.1975, -1.2460], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-5.8127, 0.1975, -1.3710], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.0292, 0.1975, -1.4960], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.2457, 0.1975, -1.6210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.4622, 0.1975, -1.7460], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.6787, 0.1975, -1.8710], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8952, 0.1975, -1.9960], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.1117, 0.1975, -2.1210], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.2367, 0.1975, -1.9045], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.3617, 0.1975, -1.6880], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.4867, 0.1975, -1.4715], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.6117, 0.1975, -1.2550], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.7367, 0.1975, -1.0385], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.8617, 0.1975, -0.8220], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.9867, 0.1975, -0.6055], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.1117, 0.1975, -0.3890], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.2367, 0.1975, -0.1725], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.3617, 0.1975, 0.0440], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.4867, 0.1975, 0.2605], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.6117, 0.1975, 0.4770], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.7367, 0.1975, 0.6935], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.8617, 0.1975, 0.9100], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.9867, 0.1975, 1.1266], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-9.1117, 0.1975, 1.3431], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.2367, 0.1975, 1.5596], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.0202, 0.1975, 1.4346], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-9.0202, 0.1975, 1.4346], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.8952, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-8.8952, 0.1975, 1.2181], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.8952, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
