START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.5154, 0.0935, 8.8602], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.5154, 0.0935, 8.8602], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.2988, 0.0935, 8.7352], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.0823, 0.0935, 8.6102], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.8658, 0.0935, 8.4852], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.6493, 0.0935, 8.3602], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.4328, 0.0935, 8.2352], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.4328, 0.0935, 8.2352], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.1828, 0.0935, 8.2352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.4328, 0.0935, 8.2352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.6828, 0.0935, 8.2352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.6828, 0.0935, 8.2352], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-11.8993, 0.0935, 8.3602], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.1158, 0.0935, 8.4852], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.3323, 0.0935, 8.6102], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.5488, 0.0935, 8.7352], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.7654, 0.0935, 8.8602], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.9819, 0.0935, 8.9852], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.1984, 0.0935, 9.1102], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.4484, 0.0935, 9.1102], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4484, 0.0935, 9.1102], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.6649, 0.0935, 8.9852], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.6649, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.9149, 0.0935, 8.9852], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.7899, 0.0935, 9.2017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.6649, 0.0935, 9.4182], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.5399, 0.0935, 9.6347], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.4149, 0.0935, 9.8512], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.4149, 0.0935, 9.8512], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-13.4149, 0.0935, 10.1012], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.4149, 0.0935, 10.1012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.3234, 0.0935, 10.4427], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-13.7564, 0.0935, 10.1927], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.5399, 0.0935, 10.3177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.5399, 0.0935, 10.5677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.5399, 0.0935, 10.8177], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.5399, 0.0935, 11.0677], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.5399, 0.0935, 11.0677], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-13.6649, 0.0935, 11.2842], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-13.7899, 0.0935, 11.5007], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.9149, 0.0935, 11.7172], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-13.6984, 0.0935, 11.5922], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.6984, 0.0935, 11.5922], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-13.5734, 0.0935, 11.3757], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.4484, 0.0935, 11.1592], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2319, 0.0935, 11.0342], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.0154, 0.0935, 10.9092], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.7988, 0.0935, 10.7842], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.5823, 0.0935, 10.6592], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.5823, 0.0935, 10.6592], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.3323, 0.0935, 10.6592], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.3323, 0.0935, 10.6592], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.1158, 0.0935, 10.5342], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.1158, 0.0935, 10.5342], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9908, 0.0935, 10.3177], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.8658, 0.0935, 10.1012], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.7408, 0.0935, 9.8847], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-11.8658, 0.0935, 9.6682], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.4517], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.9908, 0.0935, 9.7017], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
