START | Pos: [2.91232, 0.148, -1.9068] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.9123, 0.1480, -1.9068], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1343, 0.1480, -3.4158], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.2593, 0.1480, -3.1993], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.3843, 0.1480, -2.9828], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.5093, 0.1480, -2.7663], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.6343, 0.1480, -2.5498], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.7593, 0.1480, -2.3332], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5428, 0.1480, -2.4582], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.3263, 0.1480, -2.5832], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1098, 0.1480, -2.7082], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.8933, 0.1480, -2.8332], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.6768, 0.1480, -2.9582], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.4603, 0.1480, -3.0832], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.2438, 0.1480, -3.2082], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.0273, 0.1480, -3.3332], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.8108, 0.1480, -3.4582], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.5942, 0.1480, -3.5832], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.3777, 0.1480, -3.7082], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.3777, 0.1480, -3.7082], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.1277, 0.1480, -3.7082], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.1277, 0.1480, -3.7082], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.1277, 0.1480, -3.7082], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.1277, 0.1480, -3.7082], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.1277, 0.1480, -3.4582], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.1277, 0.1480, -3.4582], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.1277, 0.1480, -3.4582], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.1277, 0.1480, -3.4582], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.3777, 0.1480, -3.4582], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.6277, 0.1480, -3.4582], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.8777, 0.1480, -3.4582], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.1277, 0.1480, -3.4582], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.1277, 0.1480, -3.4582], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.3442, 0.1480, -3.3332], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.5608, 0.1480, -3.2082], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.7773, 0.1480, -3.0832], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.9938, 0.1480, -2.9582], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.2103, 0.1480, -2.8332], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.4268, 0.1480, -2.7082], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.6433, 0.1480, -2.5832], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.8598, 0.1480, -2.4582], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-14.1098, 0.1480, -2.4582], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.1098, 0.1480, -2.4582], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.1098, 0.1480, -2.4582], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.2348, 0.1480, -2.2417], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.3598, 0.1480, -2.0252], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.4848, 0.1480, -1.8087], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.6098, 0.1480, -1.5922], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.7348, 0.1480, -1.3757], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.8598, 0.1480, -1.1592], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-14.9848, 0.1480, -0.9427], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.1098, 0.1480, -0.7262], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.2348, 0.1480, -0.5097], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-15.3598, 0.1480, -0.2932], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-15.3598, 0.1480, -0.5432], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-15.3598, 0.1480, -0.7932], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.4848, 0.1480, -0.8267], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-15.3598, 0.1480, -1.0432], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-15.2348, 0.1480, -1.2597], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-15.2348, 0.1480, -1.2597], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-15.0183, 0.1480, -1.3847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-14.8018, 0.1480, -1.5097], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-14.5853, 0.1480, -1.6347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-14.3688, 0.1480, -1.7597], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-14.1523, 0.1480, -1.8847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.9358, 0.1480, -2.0097], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.7192, 0.1480, -2.1347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5027, 0.1480, -2.2597], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2862, 0.1480, -2.3847], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.0697, 0.1480, -2.5097], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.8532, 0.1480, -2.6347], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.8532, 0.1480, -2.6347], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.8532, 0.1480, -2.6347], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.8532, 0.1480, -2.6347], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-12.7282, 0.1480, -2.4182], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.7282, 0.1480, -2.4182], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.7282, 0.1480, -2.4182], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.7282, 0.1480, -2.4182], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.7282, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.9782, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.2282, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.4782, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.7282, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
stop, Pos: [-13.7282, 0.1480, -2.4182], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
