START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-14.4422, 0.1968, -8.0387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -7.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -7.5387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -7.2887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.4422, 0.1968, -7.0387], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-14.6588, 0.1968, -6.9137], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-14.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-15.1253, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-15.3753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-15.6253, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-15.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.1253, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.3753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.6253, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-17.1253, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.9088, 0.1968, -6.6637], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.6588, 0.1968, -6.6637], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.8753, 0.1968, -6.7887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.5338, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.2838, 0.1968, -6.8802], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-16.5003, 0.1968, -7.0052], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-16.5003, 0.1968, -7.0052], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.7503, 0.1968, -7.0052], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-17.0003, 0.1968, -7.0052], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-17.0003, 0.1968, -7.0052], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-17.0003, 0.1968, -7.0052], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-17.0003, 0.1968, -7.0052], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-17.0003, 0.1968, -7.0052], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.8753, 0.1968, -7.2217], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-16.8753, 0.1968, -7.2217], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-16.8753, 0.1968, -7.2217], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-16.8753, 0.1968, -7.2217], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
