START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.2861, 0.1219, -3.6147], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.2861, 0.1219, -3.8647], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.2861, 0.1219, -4.1147], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.2861, 0.1219, -4.3647], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.2861, 0.1219, -4.7977], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.4111, 0.1219, -5.0142], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-19.2861, 0.1219, -4.7977], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-19.1611, 0.1219, -4.5812], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-19.0361, 0.1219, -4.3647], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-18.9111, 0.1219, -4.1481], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-18.7861, 0.1219, -3.9316], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-18.6611, 0.1219, -3.7151], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.6611, 0.1219, -3.7151], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.6611, 0.1219, -3.7151], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.6611, 0.1219, -3.7151], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.6611, 0.1219, -3.7151], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.5361, 0.1219, -3.9316], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.4111, 0.1219, -4.1481], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.2861, 0.1219, -4.3647], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.1611, 0.1219, -4.5812], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.0361, 0.1219, -4.7977], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.9111, 0.1219, -5.0142], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.7861, 0.1219, -5.2307], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.6611, 0.1219, -5.4472], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.5361, 0.1219, -5.6637], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.4111, 0.1219, -5.8802], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.2861, 0.1219, -6.0967], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.1611, 0.1219, -6.3132], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.0361, 0.1219, -6.5297], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.9111, 0.1219, -6.7462], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.7861, 0.1219, -6.9627], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.6611, 0.1219, -7.1792], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-16.6611, 0.1219, -7.1792], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-16.6611, 0.1219, -7.1792], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-16.6611, 0.1219, -7.1792], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-16.8776, 0.1219, -7.3042], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-16.8776, 0.1219, -7.3042], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-16.8776, 0.1219, -7.3042], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-16.8776, 0.1219, -7.3042], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-17.0026, 0.1219, -7.0877], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-17.2191, 0.1219, -6.9627], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-17.4356, 0.1219, -7.0877], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-17.6521, 0.1219, -7.2127], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-17.5271, 0.1219, -6.9962], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-17.5271, 0.1219, -7.2462], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-17.4021, 0.1219, -7.4627], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-17.4021, 0.1219, -7.4627], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-17.4021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-17.1521, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.9021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.6521, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.4021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-16.1521, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.9021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.6521, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.4021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-15.1521, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-14.9021, 0.1219, -7.4627], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-14.9021, 0.1219, -7.4627], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-14.9021, 0.1219, -7.4627], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-14.9021, 0.1219, -7.4627], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-14.9021, 0.1219, -7.4627], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.0271, 0.1219, -7.2462], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.1521, 0.1219, -7.0297], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.2771, 0.1219, -6.8132], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.4021, 0.1219, -6.5967], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.5271, 0.1219, -6.3802], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
