START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [8.1143, 0.1957, -12.7675], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [7.4559, 0.1957, -11.9260], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.4559, 0.1957, -12.1760], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.6724, 0.1957, -12.0510], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.9224, 0.1957, -12.0510], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.9224, 0.1957, -12.0510], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.9224, 0.1957, -12.0510], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.9224, 0.1957, -12.0510], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [7.9224, 0.1957, -11.8010], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.1724, 0.1957, -11.8010], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [8.1724, 0.1957, -11.5510], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
stop, Pos: [8.1724, 0.1957, -11.5510], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
