START | Pos: [17.96851, 0.19441, -4.78807] | Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [17.9685, 0.1944, -4.7881], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [18.2741, 0.1944, -2.3616], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.3991, 0.1944, -2.5781], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.5241, 0.1944, -2.7946], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [18.6491, 0.1944, -3.0111], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.5241, 0.1944, -3.2276], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [18.3991, 0.1944, -3.4441], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [18.3991, 0.1944, -3.4441], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [18.3991, 0.1944, -3.4441], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [18.5241, 0.1944, -3.6607], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [18.6491, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.3991, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [18.1491, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.8991, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [17.6491, 0.1944, -3.8772], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [17.4326, 0.1944, -3.7522], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [17.4326, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [17.1826, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.9326, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.6826, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.4326, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [16.1826, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.9326, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [15.6826, 0.1944, -3.7522], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [15.6826, 0.1944, -3.7522], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.4661, 0.1944, -3.6272], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
stop, Pos: [15.2496, 0.1944, -3.5022], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
