START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.9893, 0.1957, -12.5510], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.5384, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.3219, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.1969, 0.1957, -13.1915], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.1969, 0.1957, -12.9415], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.9469, 0.1957, -12.9415], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [7.7304, 0.1957, -12.8165], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.6054, 0.1957, -12.6000], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [7.6054, 0.1957, -12.3500], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.6054, 0.1957, -12.3500], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.6054, 0.1957, -12.3500], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.6054, 0.1957, -12.3500], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.3554, 0.1957, -12.3500], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [7.5719, 0.1957, -12.2250], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.4469, 0.1957, -12.0085], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.2304, 0.1957, -12.1335], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.2304, 0.1957, -12.1335], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.2304, 0.1957, -12.1335], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.2304, 0.1957, -12.1335], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.2304, 0.1957, -12.1335], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.4469, 0.1957, -12.2585], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.6634, 0.1957, -12.3835], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [7.8799, 0.1957, -12.5085], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.0964, 0.1957, -12.6335], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [7.8464, 0.1957, -12.6335], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.8464, 0.1957, -12.6335], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.8464, 0.1957, -12.6335], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.8464, 0.1957, -12.6335], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.8464, 0.1957, -12.8835], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [7.7214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [7.9714, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.2214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.4714, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [8.7214, 0.1957, -13.1000], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
