START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-8.6988, 0.1968, -5.6482], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-8.6988, 0.1968, -5.6482], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.1653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.9153, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6653, 0.1968, -5.5232], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.6653, 0.1968, -5.2732], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-8.6653, 0.1968, -5.2732], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6653, 0.1968, -5.2732], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6653, 0.1968, -5.2732], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6653, 0.1968, -5.2732], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.8818, 0.1968, -5.3982], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.0983, 0.1968, -5.5232], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-9.0983, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.3483, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.0983, 0.1968, -5.5232], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-9.0983, 0.1968, -5.5232], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-8.8818, 0.1968, -5.6482], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-8.6653, 0.1968, -5.7732], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-8.4488, 0.1968, -5.8982], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-8.2323, 0.1968, -6.0232], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-8.2323, 0.1968, -6.0232], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-8.1073, 0.1968, -6.2397], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-7.9823, 0.1968, -6.4562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.9823, 0.1968, -6.4562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.7658, 0.1968, -6.5812], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.5493, 0.1968, -6.7062], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.3328, 0.1968, -6.8312], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-7.1163, 0.1968, -6.9562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.3328, 0.1968, -7.0812], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.5493, 0.1968, -7.2062], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.7658, 0.1968, -7.3312], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-7.9823, 0.1968, -7.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.9823, 0.1968, -7.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.9823, 0.1968, -7.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-7.9823, 0.1968, -7.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.9823, 0.1968, -7.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.7658, 0.1968, -7.5812], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.5493, 0.1968, -7.7062], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.3328, 0.1968, -7.8312], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.1163, 0.1968, -7.9562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.8998, 0.1968, -8.0812], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.6833, 0.1968, -8.2062], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.4668, 0.1968, -8.3312], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-6.2503, 0.1968, -8.4562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.4668, 0.1968, -8.3312], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.6833, 0.1968, -8.2062], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.8998, 0.1968, -8.0812], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.1163, 0.1968, -7.9562], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.3328, 0.1968, -7.8312], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.5493, 0.1968, -7.7062], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.5493, 0.1968, -7.7062], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.6743, 0.1968, -7.4897], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-7.7993, 0.1968, -7.2732], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.7993, 0.1968, -7.2732], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.0158, 0.1968, -7.1482], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-8.0158, 0.1968, -7.1482], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.1408, 0.1968, -6.9317], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-8.2658, 0.1968, -6.7152], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-8.2658, 0.1968, -6.7152], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-8.2658, 0.1968, -6.4652], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-8.2658, 0.1968, -6.2152], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-8.2658, 0.1968, -5.9652], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-8.2658, 0.1968, -5.9652], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.2658, 0.1968, -5.9652], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.4823, 0.1968, -5.8402], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.6988, 0.1968, -5.7152], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9153, 0.1968, -5.5902], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.1318, 0.1968, -5.4652], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.5648, 0.1968, -5.4652], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.7813, 0.1968, -5.5902], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-9.7813, 0.1968, -5.5902], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-9.5648, 0.1968, -5.4652], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-9.5648, 0.1968, -5.4652], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.3148, 0.1968, -5.4652], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.0648, 0.1968, -5.4652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9733, 0.1968, -5.5567], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.7568, 0.1968, -5.4317], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.9733, 0.1968, -5.5567], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.1898, 0.1968, -5.6817], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.4063, 0.1968, -5.8067], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-9.4063, 0.1968, -5.8067], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.6563, 0.1968, -5.8067], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-9.6563, 0.1968, -5.8067], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.8729, 0.1968, -5.9317], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-10.0894, 0.1968, -6.0567], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-10.3059, 0.1968, -6.1817], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-10.5224, 0.1968, -6.3067], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
