START | Pos: [-3.11759, 0.19118, -1.75868] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.1176, 0.1912, -1.7587], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.1020, 0.1912, -7.7987], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-2.8520, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-3.0686, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.0686, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.3186, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.5686, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.8186, 0.1912, -7.6737], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-3.6020, 0.1912, -7.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-3.8520, 0.1912, -7.7987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-3.6355, 0.1912, -7.6737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-3.4190, 0.1912, -7.5487], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-3.2025, 0.1912, -7.4237], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-3.2025, 0.1912, -7.4237], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.9525, 0.1912, -7.4237], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.7025, 0.1912, -7.4237], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.6690, 0.1912, -7.5487], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.4525, 0.1912, -7.4237], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.2360, 0.1912, -7.2987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2360, 0.1912, -7.2987], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.9860, 0.1912, -7.2987], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-1.9860, 0.1912, -7.2987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.7695, 0.1912, -7.1737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.5530, 0.1912, -7.0487], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.3365, 0.1912, -6.9237], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-1.1200, 0.1912, -6.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.3700, 0.1912, -6.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.6200, 0.1912, -6.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-1.8700, 0.1912, -6.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.1200, 0.1912, -6.7987], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.3365, 0.1912, -6.6737], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-2.4615, 0.1912, -6.4572], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.4615, 0.1912, -6.4572], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-2.4615, 0.1912, -6.4572], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.4615, 0.1912, -6.4572], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.1912, -6.3322], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.3700, 0.1912, -6.5487], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.1535, 0.1912, -6.6737], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.1535, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.9035, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.6535, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.4035, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-1.1535, 0.1912, -6.6737], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.2785, 0.1912, -6.8903], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-1.0620, 0.1912, -6.7653], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-0.8455, 0.1912, -6.6403], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-0.8455, 0.1912, -6.3903], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-0.8455, 0.1912, -6.3903], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-0.7205, 0.1912, -6.1737], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-0.7205, 0.1912, -6.1737], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-0.7205, 0.1912, -6.1737], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-0.7205, 0.1912, -6.1737], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.9370, 0.1912, -6.0487], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-0.9370, 0.1912, -6.0487], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-1.0620, 0.1912, -5.8322], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-1.1870, 0.1912, -5.6157], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-1.3120, 0.1912, -5.3992], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-1.3120, 0.1912, -5.6492], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-1.3120, 0.1912, -5.8992], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-1.3120, 0.1912, -6.1492], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-1.3120, 0.1912, -6.1492], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-1.4370, 0.1912, -6.3657], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-1.4370, 0.1912, -6.3657], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.4370, 0.1912, -6.6157], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-1.3120, 0.1912, -6.3992], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-1.1870, 0.1912, -6.1827], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-1.0620, 0.1912, -5.9662], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-0.9370, 0.1912, -5.7497], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-0.8120, 0.1912, -5.5332], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-0.6870, 0.1912, -5.3167], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-0.5620, 0.1912, -5.1002], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-0.5620, 0.1912, -5.1002], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-0.5620, 0.1912, -4.8502], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-0.5620, 0.1912, -4.8502], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-0.4370, 0.1912, -4.6337], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-0.4370, 0.1912, -4.3837], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-0.4370, 0.1912, -4.3837], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-0.4370, 0.1912, -4.3837], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-0.4370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.6870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-0.9370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.1870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.4370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.6870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-1.9370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.1870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.4370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.6870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-2.9370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.1870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.4370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.6870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-3.9370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.1870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.4370, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-4.6870, 0.1912, -4.3837], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-4.6870, 0.1912, -4.3837], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-4.9035, 0.1912, -4.2587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-4.9035, 0.1912, -4.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.1535, 0.1912, -4.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.4035, 0.1912, -4.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.6535, 0.1912, -4.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-5.9035, 0.1912, -4.2587], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-5.9035, 0.1912, -4.2587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.1200, 0.1912, -4.1337], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.3365, 0.1912, -4.0087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.5530, 0.1912, -3.8837], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
